video_id;title;publish_date;video_length_seconds;wiedergabezeit_minuten;durchschnittliche_wiedergabedauer_prozent;gewonnene_abonnenten;verlorene_abonnenten;likes;dislikes;geteilte_inhalte;kommentare;audience_female_age18-24;audience_male_age18-24;audience_female_age25-34;audience_male_age25-34;audience_female_age35-44;audience_male_age35-44;audience_female_age45-54;audience_male_age45-54;audience_female_age55-64;audience_male_age55-64;audience_female_age65-;audience_male_age65-;audience_female_age13-17;audience_male_age13-17;Neue Zuschauer;Klicks auf Abspannelement;Klicks auf Infokartenteaser;Klicks auf Infokarte;Mag ich nicht-Bewertungen;Im Feed angezeigt;Impressionen;Bewertung_Titel;Gestaltung_Thumbnail;theme_Bilder;theme_Krieg;theme_Politik;theme_Sonstiges;theme_Wirtschaft
1kygf8d6V8o;"""""""Höcke traut sich völkische Parolen in TV-Duell nicht"""" - Mario Voigt im Frühstart  | ntv""";12.04.2024 11:39;377;40845;35,14;13,0;1;128;473;74;555,0;0,2;4,6;0,8;10,5;1,5;11,4;2,4;10,3;5,6;15,1;13,9;23,8;;;2300,0;98;0;0;473;0;324226,0;6,5;2;False;False;True;False;False
3IVw8kkBCxQ;"""LNG-Lieferungen sogar gestiegen - """"Haben die ganze Zeit weiter Gas aus Russland bezogen"""" | ntv""";20.06.2024 09:18;116;8176;53,34;3,0;0;106;11;42;40,0;;1,0;;4,2;1,1;8,2;1,3;12,4;4,2;23,2;8,7;35,7;;;309,0;0;0;0;11;0;70733,0;6,5;1;False;False;False;False;True
FuXWtHv9FeA;"""Bodo Ramelow: """"Der Wahlkampf war geprägt von Angst"""" | ntv""";01.09.2024 20:28;243;6478;52,88;1,0;2;38;59;18;101,0;;3,9;;11,7;2,4;15,6;2,6;12,9;6,7;15,9;9,9;18,4;;;260,0;13;1;0;59;0;45109,0;6,5;3;False;False;True;False;False
aYQjq4F3NBs;Bahn verfehlt Pünktlichkeitsziel erneut - Baustellen bremsen Geschäfte aus | ntv;21.03.2024 17:09;96;7670;42,01;5,0;1;47;11;27;49,0;0,9;9,5;2,5;21,2;2,5;16,6;2,5;11,7;4,0;12,2;4,9;11,5;;;3438,0;27;0;0;11;0;557018,0;6,5;1;False;False;False;False;True
fq0PphMb1KU;Einigung scheint nicht in Sicht: Habeck veröffentlicht Videobotschaft zu Bauernprotest | ntv;08.01.2024 15:33;102;9860;64,23;12,0;2;236;37;44;104,0;0,3;3,1;1,3;6,6;2,7;10,1;4,3;11,3;10,5;17,0;15,4;17,3;;;2204,0;70;0;0;37;0;162505,0;6,5;1;False;False;True;False;False
4fEEy5lm60U;"""Nordkorea schickt Kreml Soldaten - """"Könnte Testballon sein"""" | ntv""";31.10.2024 13:59;170;48098;33,94;22,0;1;163;172;30;222,0;0,2;1,1;0,6;4,2;1,3;9,0;1,9;11,9;4,3;22,1;9,1;34,3;;;6581,0;103;7;0;172;0;1010662,0;6,5;3;False;True;False;False;False
9vpsmMn4hsE;Nächster Zoff in der Ampel? - FDP legt Programm vor: Mehr Autos in Innenstädte | ntv;12.08.2024 17:11;105;13665;54,12;8,0;1;184;43;23;141,0;0,5;4,4;1,1;10,2;1,7;10,4;3,4;11,9;7,3;16,5;12,0;20,6;;;1131,0;79;3;0;43;0;457518,0;6,5;1;False;False;True;False;False
a8cHxQISIkU;"""""""Piano-Bombing"""" - Künstler-Duo bringt Klavier-Musik in Hannovers Straßen | ntv""";09.03.2024 10:08;122;985;47,35;2,0;0;22;1;63;0,0;;;;;;;;;;;;;;;306,0;0;0;0;1;0;21004,0;6,5;1;False;False;False;True;False
Klqdj19szxE;Rückblick mit Gysi & Schmidt: Terror-Seniorin, legales Kiffen und grölender Sylter | ntv;14.06.2024 18:34;2461;2305012;36,62;467,0;13;2603;223;1168;314,0;0,1;1,9;0,4;7,9;1,7;18,5;3,0;21,9;5,1;20,2;6,4;12,9;;;25831,0;0;0;0;223;0;2700963,0;8,0;2;False;False;True;False;False
1AY62DPV4eI;Grüne hängen im Tief, Union doppelt so stark wie AfD | ntv Trendbarometer;16.07.2024 17:24;949;142200;21,92;35,0;3;385;359;87;666,0;0,2;2,2;0,6;6,3;1,2;9,0;2,2;11,4;5,5;21,1;10,1;30,1;;;3114,0;50;0;0;359;0;813763,0;6,5;1;False;False;True;False;False
2R247-9utK4;Streit um Subventionen: Wie es den Landwirten in Deutschland finanziell geht | ntv;08.01.2024 10:09;90;16354;55,93;24,0;1;276;86;68;139,0;1,0;4,3;2,6;11,3;3,5;12,0;4,3;9,9;7,7;14,7;11,2;17,4;;;7844,0;196;0;0;86;0;789545,0;7,5;1;False;False;False;False;True
al_iJAwPCVk;"""""""Mit der Brandmauer werden sie die Demokratie zerstören"""" - Augstein fährt Blome zur CDU | ntv""";06.09.2024 08:06;232;25200;50,94;15,0;1;179;36;78;84,0;;1,0;0,2;3,8;0,9;7,9;2,5;12,5;6,4;23,7;12,9;28,1;;;395,0;74;3;0;36;0;111821,0;6,5;3;False;False;True;False;False
lBfYXrd-tiQ;Frau sediert und vergewaltigt: 51 Männer vor Gericht - Ehemann ist Hauptangeklagter | ntv;03.09.2024 12:07;131;487576;56,37;328,0;31;4557;274;1776;1191,0;0,7;2,4;2,3;8,8;4,0;11,6;5,1;10,9;9,3;15,7;11,6;17,5;0,0;0,0;49739,0;2084;0;0;274;0;6155457,0;6,5;3;False;False;False;True;False
dY9ptmmG9ak;Oregon versinkt im Fentanyl-Sumpf - Folgen des nach Drogen-Experiments  Entkriminalisierung? | ntv;26.02.2024 09:14;175;2636;0,0;1,0;0;42;6;20;0,0;;;;10,3;4,5;19,3;3,4;20,3;4,5;15,8;7,1;14,8;;;132,0;5;0;0;6;0;18831,0;6,5;1;False;False;False;True;False
42DWfnkKh58;"""""""Geld ist auf dem Planeten eigentlich genug vorhanden"""": Steffie Lemke (Grüne) im Frühstart | ntv""";21.11.2024 10:45;404;9069;29,62;4,0;5;50;113;27;150,0;;2,2;0,6;6,9;2,6;10,5;3,2;11,7;5,5;20,4;13,0;23,4;;;300,0;5;0;0;113;0;159940,0;6,5;3;False;False;True;False;False
f5Hnhp23AKc;"""Reisner zu Trumps Ukraine-Plänen: Putin """"wird weiter eskalieren"""" vor US-Machtwechsel | ntv""";12.11.2024 17:54;364;477894;33,68;127,0;8;1800;440;396;363,0;0,1;0,9;0,4;5,5;1,1;12,2;1,7;14,4;3,7;21,4;8,1;30,2;;;23964,0;418;0;0;440;0;2158492,0;6,5;3;False;True;False;False;False
LhwfqfK08hI;Künstliche Intelligenz wird menschlicher | ntv;14.05.2024 13:38;119;559;47,37;0,0;0;8;0;8;8,0;;;;;;;;;;;;;;;196,0;0;0;0;0;0;12564,0;6,5;2;False;False;False;False;True
hxMXWnKlIbg;"""Hotel der Superlative - das """"Atlantis The Royal"""" in Dubai | ntv Service""";15.08.2024 16:53;1091;77829;26,95;16,0;2;87;6;105;26,0;0,2;1,6;2,8;17,2;4,3;20,6;5,0;12,6;8,8;9,9;8,9;8,1;;;5801,0;17;0;0;6;0;121926,0;6,5;2;True;False;False;False;False
7ghrqG_4DSo;"""SPD-Chefin Esken: """"Wir sollten nicht warten, bis die AfD zu relevant ist"""" | ntv #Frühstart""";11.01.2024 09:57;436;35646;0,0;21,0;6;131;968;116;0,0;;2,5;0,5;8,1;1,5;10,7;2,3;12,6;6,4;20,4;11,8;23,2;;;2048,0;56;0;0;968;0;274836,0;6,5;2;False;False;True;False;False
UJw-BnivIw8;"""""""BSW ist eine rechtspopulistische Partei"""": Politologe zu Ost-Wahlen | ntv""";02.09.2024 14:36;211;33683;55,32;14,0;4;259;265;105;393,0;0,3;2,3;1,2;5,8;1,9;8,1;3,0;9,2;7,4;18,0;16,0;26,8;;;1657,0;55;0;0;265;0;218041,0;6,5;3;False;False;True;False;False
_PRiSe18A_I;Kreuzfahrt ist nicht gleich Kreuzfahrt - ein Überblick | ntv Service;08.08.2024 16:05;1088;175373;34,19;28,0;1;196;16;134;25,0;0,3;1,8;1,7;5,5;3,2;8,3;5,7;11,8;10,8;19,0;12,6;19,4;;;10217,0;25;1;0;16;0;341198,0;6,5;2;False;False;False;True;False
Me6mTwCdPt8;Feurige Migrations-Rede: Wütender Scholz brüllt auf die Union ein | ntv;11.09.2024 13:59;200;240776;58,09;104,0;0;1421;1805;2108;2693,0;0,4;3,3;0,9;7,3;1,5;9,7;2,8;10,6;7,2;19,7;12,5;23,8;0,0;1,0;17049,0;0;0;0;1805;0;939820,0;6,5;3;False;False;True;False;False
jaqyXZ_xTR8;"""""""Eine Art Burgfrieden"""" in der CDU -  Politologe: Bei Merz und der K-Frage lauert ein Aber | ntv""";06.05.2024 12:26;259;2622;0,0;0,0;0;9;10;4;14,0;;;;5,5;;10,8;2,5;11,2;3,4;14,6;23,0;29,0;;;118,0;0;0;0;10;0;57316,0;6,5;2;False;False;True;False;False
znd-pXqcBsI;Spitzhacke und Brandsatz: Bewaffneter bedroht Hamburger Polizisten - die schießen ihn nieder | ntv;16.06.2024 20:51;90;125414;65,35;109,0;8;1319;193;645;829,0;0,7;6,1;1,9;14,4;2,9;18,4;3,2;15,1;5,2;15,1;5,6;11,0;;1,0;21275,0;0;0;0;193;0;2164238,0;6,5;1;False;False;False;True;False
XcO-6boLrvI;"""""""Für mich ist Björn Höcke mit seiner AfD kein Koalitionspartner"""" - Mario Voigt (CDU) | ntv""";28.08.2024 19:39;149;8432;50,91;3,0;1;36;106;6;138,0;;8,2;1,0;16,0;1,4;15,2;2,7;12,2;4,3;13,5;8,2;17,2;;;995,0;47;1;0;106;0;69060,0;6,5;3;False;False;True;False;False
ocfWcENN8EQ;"""""""Halte in so schwierigen Zeiten nichts von Neuwahlen"""" - Grüner Anton Hofreiter | ntv Frühstart""";10.06.2024 13:14;447;129589;0,0;33,0;1;333;581;147;1163,0;0,3;2,9;0,9;7,6;1,7;11,6;2,8;13,0;6,6;20,8;10,1;21,7;;;2758,0;339;0;0;581;0;658253,0;6,5;2;False;False;True;False;False
cILB6VUrl-I;"""""""Die AfD besteht aus lichtscheuen Gesellen"""" - Augstein und Blome zu Parteiverbot | ntv #Gegenverkehr""";05.01.2024 12:38;215;84535;42,32;51,0;7;442;3081;277;2014,0;0,3;2,6;0,6;6,6;1,3;9,8;2,3;12,6;5,7;21,3;10,7;25,9;;;11700,0;175;0;0;3087;0;1449709,0;6,5;2;False;False;True;False;False
S4MQPmz0j-8;Der lange Weg zur Fußballparty: Schottischer Fan ist der erste Held der EM| ntv;14.06.2024 11:52;112;6833;42,21;5,0;1;54;2;71;3,0;0,8;9,1;2,2;15,4;2,8;17,0;3,7;18,1;6,2;17,6;2,3;4,7;;;3845,0;29;0;0;2;0;81566,0;6,5;1;False;False;False;True;False
t-sjsLZFN_w;Deutsche Urlauberinnen unter Todesopfern auf Mallorca - Das ist bekannt | ntv;24.05.2024 13:22;100;41751;62,95;34,0;2;278;38;94;56,0;0,9;4,3;2,7;11,2;3,9;10,9;5,4;9,2;9,4;13,7;13,4;14,9;;;9000,0;1266;0;0;38;0;545275,0;7,5;2;False;False;False;True;False
Tk0IvEEfcF8;"""Abschied von Köln - Podolski: """"Habe immer betont, dass ich einer vom FC bin"""" | ntv""";11.10.2024 09:47;168;12862;45,66;16,0;0;123;6;22;15,0;0,6;6,0;1,7;11,8;3,1;15,7;4,1;14,9;5,4;18,0;6,5;12,1;;;3423,0;28;0;0;6;0;124767,0;6,5;3;False;False;False;True;False
12eCCra1JBM;Kurioser Überbietungskampf in UK: Premier Sunak kann selbst Schafe nicht mehr anlocken | ntv;04.07.2024 10:25;179;5217;29,01;2,0;0;23;11;8;13,0;2,0;10,6;3,6;20,6;4,1;16,0;3,5;9,7;5,9;9,0;6,6;8,5;;;1460,0;18;0;0;11;0;348667,0;7,5;1;False;False;False;True;False
QvMzXrbzL48;"""Cheney tritt mit Harris auf: """"Millionen Republikaner werden für Harris stimmen"""" | ntv""";22.10.2024 13:32;198;24004;51,19;7,0;2;241;40;62;74,0;0,2;2,4;0,7;6,3;1,2;7,9;2,3;10,0;5,3;21,2;12,7;29,7;;;674,0;137;0;0;40;0;244160,0;6,5;3;False;False;True;False;False
uj7MMEa5pfg;"""CSU-Aussage zu Grünen """"ist ein bisschen kindisch"""" - Nouripour im Frühstart | ntv""";14.10.2024 10:06;555;13248;37,31;2,0;0;50;50;12;63,0;;2,0;0,5;8,0;1,4;10,6;3,2;12,0;7,2;18,5;14,2;22,5;;;217,0;19;2;0;50;0;130823,0;6,5;3;False;False;True;False;False
YiPgSk5cV6I;"""""""X-Tage-Woche"""" ist sinnvoller - Arbeitsmarkt-Experte zum Acht-Stunden-Tag | ntv""";08.07.2024 21:09;254;1067;43,86;0,0;1;5;2;10;4,0;;;;;;;;;;;;;;;26,0;3;0;0;2;0;21374,0;7,5;2;False;False;False;False;True
To0swnh1ETk;Scholz geht Merz in Leistungsdebatte direkt an - Raunen auf Oppositionsbank  | ntv;16.10.2024 15:06;246;53326;54,38;19,0;1;289;326;129;400,0;0,4;3,6;1,0;8,9;1,5;10,9;2,1;10,8;6,5;17,4;12,1;24,9;;;2486,0;199;0;0;326;0;468836,0;6,5;3;False;False;True;False;False
TUOvjTIM03o;"""Verbotsverfahren? Schmidt-Denker: Freispruch wäre """"Ritterschlag"""" für AfD  | ntv""";30.09.2024 10:38;154;47266;66,42;14,0;1;393;206;91;413,0;0,1;1,7;0,6;4,7;1,3;8,2;2,3;11,5;7,2;21,6;13,2;27,5;;;2165,0;466;13;10;206;0;272546,0;6,5;3;False;False;True;False;False
JGLz8cI7dOk;"""""""Menschen essen Gras, es ist buchstäblich nichts übrig""""- Hungersnot in Nord-Gaza | ntv""";22.03.2024 07:17;192;2995;48,25;3,0;0;22;3;20;30,0;;;;10,7;;13,3;5,4;13,6;7,9;17,5;12,7;18,9;;;227,0;0;0;0;3;0;21534,0;6,5;1;False;True;False;False;False
auSH8E1OIWI;"""""""Schuldenbremse in Kriegszeiten ist eine Albernheit"""" - Hofreiter im #Frühstart | ntv""";08.02.2024 10:22;484;79939;32,87;31,0;1;259;1803;216;0,0;0,3;1,8;0,7;5,6;1,7;10,0;2,7;12,2;7,2;20,1;12,5;25,2;;;3401,0;127;0;0;1803;0;1362264,0;6,5;2;False;False;True;False;False
QSrAOEf-DLs;Der neue Leuchtturmwärter von Wangerooge ist Mechaniker aus dem Sauerland | ntv;22.05.2024 17:45;87;533;64,71;0,0;0;11;0;6;6,0;;;;;;24,2;;24,2;;23,4;8,9;19,4;;;93,0;5;0;0;0;0;13467,0;6,5;1;False;False;False;True;False
vEBGNKVz_u8;"""Es gibt Tech-Aktien, """"die vom Markt gehypt wurden""""| ntv Geldanlage-Check""";12.07.2024 18:22;225;871;38,22;1,0;0;7;0;0;5,0;;;;;;;;;;;;;;;83,0;4;0;0;0;0;27360,0;5,5;2;False;False;False;False;True
eWskV874wrA;Jammern, Wortsalat, Fidel Castro: Obama spottet über Trump und geißelt Republikaner | ntv;11.10.2024 12:22;195;51860;56,15;21,0;4;521;114;114;194,0;0,2;2,9;0,6;7,7;1,3;10,2;1,8;12,2;5,5;22,6;10,2;24,8;;;1866,0;81;7;0;114;0;388217,0;6,5;3;False;False;True;False;False
mrBcOjOlijg;Sturz der Bundesregierung geplant? - Worum es beim Reichsbürger-Prozess geht | ntv;21.05.2024 08:07;113;14636;57,08;7,0;0;157;202;91;326,0;0,7;4,5;1,3;9,8;2,6;9,7;3,5;9,8;7,9;13,4;17,2;19,7;;;1728,0;44;0;0;202;0;246337,0;7,5;1;False;False;True;False;False
es5ed0HhXu4;Angespültes Strandgut: Wie über Bord gegangene Container die Weltmeere bedrohen | ntv;22.11.2024 18:00;226;4245;36,75;1,0;1;35;3;3;7,0;;;;4,2;;11,3;2,1;13,2;7,9;20,7;13,8;26,8;;;432,0;6;0;0;3;0;66769,0;6,5;2;False;False;False;True;False
gUcQKYgGog0;Was bedeutet das Nikkei-Tief für deutsche Anleger? - Finanzexperte Schickentanz | ntv;05.08.2024 16:06;204;9943;54,34;7,0;0;44;7;16;8,0;;5,9;1,4;17,1;1,8;15,9;2,4;12,5;4,4;17,3;5,5;15,9;;;747,0;19;2;0;7;0;168676,0;8,5;2;False;False;False;False;True
U_PTQSKSGkE;"""""""Paukenschlag wirft Fragen auf"""" - Von Lucke: Grünen-Rücktritt war """"keineswegs freiwillig"""" | ntv""";25.09.2024 21:29;347;465367;38,43;153,0;2;1528;225;268;425,0;0,3;1,2;0,7;2,6;1,1;4,4;2,4;7,4;7,3;17,8;19,6;34,9;;;26539,0;772;18;76;225;0;5825869,0;6,5;3;False;False;True;False;False
jxQNo-UeaJE;Wie ist das, die Tour de France-Königsetappe zu fahren? - ntv-Reporter im Selbsttest  | ntv;19.07.2024 07:46;645;42613;34,45;5,0;0;127;5;30;9,0;;3,4;;12,7;0,3;17,1;0,8;17,7;2,4;24,0;2,8;18,8;;;2873,0;34;0;0;5;0;165779,0;8,5;1;False;False;False;True;False
v0cgInpOa-c;Homöopathie-Mittel sollen als Kassenleistung entfallen - Lauterbach sieht keine Beweise | ntv;12.01.2024 14:23;115;33287;42,68;31,0;0;462;644;386;0,0;0,5;2,7;1,6;8,7;3,1;12,6;5,1;11,2;9,9;16,3;11,9;16,2;;;10184,0;0;0;0;641;0;1679326,0;6,5;2;False;False;True;False;False
BOLnP5eNqG0;Potenzmittel statt Raketen - Messe unterstreicht Russlands neue Nähe zu Nordkorea | ntv;27.06.2024 14:41;125;3512;47,37;2,0;1;39;8;14;18,0;;3,4;1,1;10,7;1,2;11,4;3,4;12,4;3,7;18,1;7,6;27,2;;;344,0;0;0;0;8;0;118983,0;6,5;1;False;False;False;True;False
jymXW6gFYG4;Hochwasser-Teufelskreis in Bayern: Von Flut mitgerissene Autos verkeilen sich an Brücke | ntv;22.05.2024 08:23;75;12186;67,09;15,0;1;113;10;126;31,0;0,5;1,8;1,7;4,7;3,1;6,6;4,6;8,1;11,3;15,9;19,1;22,6;;;4256,0;249;0;0;10;0;325550,0;8,5;1;False;False;False;True;False
Dkuxj5yYDgA;Schiffbrüchige gerettet - Orcas versenken Segeljacht | ntv;14.05.2024 10:51;78;54223;39,88;9,0;0;141;7;121;43,0;0,2;0,6;0,8;2,2;2,3;5,7;4,0;9,9;9,3;21,8;13,6;29,6;;;16090,0;84;0;0;7;0;199751,0;7,5;1;False;False;False;True;False
I79vYpCvd8o;"""""""Auf Dach 15 Meter neben uns"""" Augenzeuge: Sahen den Schützen - Polizei ignorierte Warnung | ntv""";14.07.2024 11:27;98;27533;70,71;19,0;3;301;14;410;85,0;1,0;6,4;2,3;16,1;2,6;16,1;3,4;11,7;5,7;13,3;7,9;13,5;;;4912,0;0;0;0;14;0;599160,0;6,5;2;False;False;False;True;False
EB49j8-j2Z4;"""Munz zu Demütigung bei BRICS-Gipfel: Putins Umgang mit Guterres """"hat beim Zuschauen wehgetan"""" | ntv""";25.10.2024 10:12;196;234764;54,78;79,0;7;1190;491;197;673,0;0,2;0,9;0,5;3,7;1,1;9,1;2,0;12,3;4,8;21,9;11,0;32,5;;;10570,0;374;34;0;491;0;1212365,0;6,5;3;False;True;False;False;False
P2WJ90oiybM;Rekruten aus dem Gefängnis: Auch Kiew schickt jetzt seine Häftlinge an die Front | ntv;03.07.2024 09:39;189;12987;52,79;0,0;2;131;13;21;61,0;;2,8;0,6;10,9;1,4;16,6;1,2;16,0;3,2;20,7;5,2;21,2;;;349,0;55;0;0;13;0;87115,0;7,5;2;False;True;False;False;False
DVFbg2nCoMc;Identitätsraub per Post: Quishing-Betrügern auf der Spur | ntv Faktenzeichen;08.10.2024 17:22;907;8786;30,82;2,0;1;43;0;57;12,0;;;;;;18,6;2,2;16,9;7,9;23,4;9,1;21,7;;;208,0;5;0;0;0;0;41460,0;8,5;3;False;False;False;True;False
ZtHY9VomGtw;"""""""Ganz klassisch Mocro-Mafia"""": Explosionen in Köln - Experten sehen Zusammenhang | ntv""";18.09.2024 16:22;134;19094;62,65;9,0;0;163;12;105;98,0;0,7;7,4;2,9;19,0;3,6;18,2;3,8;12,1;4,8;12,1;5,3;10,0;;;2234,0;154;0;0;12;0;175185,0;6,5;2;False;False;False;True;False
rlOd0krY0ag;"""""""Wir haben bewiesen: Russland kann verlieren"""" - Selenskyjs Rede vor dem Bundestag  | ntv""";11.06.2024 18:34;1060;40566;15,82;10,0;2;161;465;84;488,0;0,9;6,1;1,6;13,2;2,5;14,7;3,9;11,8;5,3;14,9;8,8;16,2;;;1500,0;57;0;0;465;0;300786,0;6,5;2;False;True;False;False;False
YEMF4jcp6n8;"""""""7. Oktober zeigt, mit wem wir es wirklich zu tun haben"""": Israels Botschafter im Frühstart | ntv""";07.10.2024 12:25;774;50485;0,0;23,0;1;353;119;120;305,0;1,3;5,5;2,6;13,7;3,1;13,2;3,5;11,9;5,9;15,3;8,3;15,7;;;2447,0;17;0;0;119;0;717902,0;6,5;3;False;True;False;False;False
XJhVGQH_xv8;"""Putin """"spricht vielen Russen aus dem Herzen"""" - Munz zur Rede nach dem Amtseid  | ntv""";07.05.2024 14:15;963;553483;23,91;241,0;11;2538;418;932;993,0;0,2;1,3;0,6;4,9;1,4;10,1;2,3;13,1;5,3;20,7;10,4;29,4;;0,0;19578,0;227;0;0;418;0;1463581,0;6,5;1;False;True;False;False;False
FQBmgDQ6kGc;Trump-Attentat inszeniert? - Verschwörungstheorien entlarvt | ntv Faktenzeichen;06.08.2024 16:11;908;214401;0,0;55,0;2;422;113;211;170,0;0,2;1,1;1,6;6,2;3,3;15,0;3,8;16,4;6,4;21,2;7,6;17,2;;;8102,0;0;0;0;113;0;316659,0;6,5;1;False;False;False;True;False
QYYfqTYkM7k;"""""""Trump hat direkt, instinktiv genau das Bild produziert"""" - Politologe Jäger zum Attentat | ntv""";14.07.2024 11:21;266;118538;56,43;47,0;0;564;705;163;717,0;0,3;3,0;1,2;8,1;2,0;11,2;3,2;12,2;6,5;18,5;13,6;20,2;;;6808,0;0;0;0;705;0;587267,0;6,5;2;False;False;True;False;False
VPuGYjgSPpM;"""Djir-Sarai leugnete """"D-Day"""" noch: FDP wagt Flucht nach vorn - die geht nach hinten los | ntv""";29.11.2024 13:31;121;66711;45,08;47,0;3;411;42;127;289,0;1,9;9,4;3,2;18,1;2,7;13,9;2,4;10,1;3,9;12,6;6,3;15,3;;;16281,0;240;0;0;42;0;6059540,0;6,5;3;False;False;True;False;False
RNelZLWCmHs;Ordnungscoach gibt Tipps fürs Handgepäck | ntv Service;25.11.2024 17:22;296;1686;35,17;0,0;1;13;3;12;5,0;;;;8,8;;14,1;7,1;14,6;7,8;20,2;9,1;18,2;;;32,0;1;0;0;3;0;35286,0;8,0;2;False;False;False;True;False
Vv-S415HF_M;"""""""Du bist der Idiot, der Verlierer"""" - So lief das erste TV-Duell zwischen Trump und Biden | ntv""";28.06.2024 11:07;171;258327;63,85;137,0;1;944;247;301;562,0;1,2;10,7;2,4;21,4;2,5;17,9;2,4;11,6;3,7;11,2;4,8;9,9;;;45979,0;1129;0;0;247;0;5123685,0;6,5;3;False;False;True;False;False
hZkjceKSMJ0;"""Habecks Appell: """"Nicht als Verlierer vom Platz schleichen"""" -  Konjunkturprognose gesenkt | ntv""";09.10.2024 21:37;559;86942;20,55;25,0;1;246;653;219;817,0;0,3;3,0;0,9;9,0;1,7;13,1;2,2;12,0;5,9;18,0;11,4;22,5;;;6625,0;61;5;0;653;0;1682768,0;7,5;3;False;False;True;False;False
vMa8y8dilNU;"""""""Waffen-Debatte nicht lächerlich, sondern gefährlich"""" - Merz attackiert Scholz | ntv""";20.03.2024 20:50;328;15873;49,29;13,0;3;113;62;18;66,0;;0,9;;5,4;0,5;8,9;0,9;7,2;5,5;20,5;12,1;38,1;;;366,0;49;0;0;62;0;85601,0;7,5;2;False;False;True;False;False
BrnHBc_CceA;"""""""Unternehmer haben Interesse an gestiegenen Löhnen"""" - Ricarda Lang, Grünen-Chefin im Frühstart | ntv""";30.04.2024 17:47;488;11648;36,25;2,0;3;52;109;24;108,0;0,4;3,3;1,1;9,8;1,6;13,1;3,1;13,3;6,3;20,2;9,6;18,2;;;461,0;10;0;0;109;0;89574,0;7,5;2;False;False;False;False;True
KtbcRKGRvGI;Grüne Pizza-Orgie? Diese Nachrichten sind fake! | ntv #Faktenzeichen;06.02.2024 13:03;889;30168;0,0;15,0;4;139;282;59;0,0;0,5;2,2;1,0;5,7;2,3;10,1;3,8;11,6;8,8;19,7;14,7;19,7;;;934,0;31;0;0;282;0;293631,0;6,5;3;False;False;False;True;False
tQnec9UUZeI;"""Bahn-Sprecherin im Frühstart: """"Setzen wir GDL-Forderungen um, fehlen uns Lokführer"""" | ntv""";25.01.2024 10:59;374;10728;44,78;6,0;2;44;51;23;0,0;0,6;5,6;1,2;15,7;1,6;21,7;2,4;16,2;2,7;15,7;3,8;12,7;;;698,0;11;0;0;51;0;89446,0;6,5;2;False;False;False;False;True
59htWOkRmFk;Freigelassene kehren heim - Putin umarmt demonstrativ befreiten Tiergarten-Mörder | ntv;02.08.2024 11:13;152;91160;44,94;45,0;6;411;183;66;281,0;3,0;14,6;5,2;24,2;3,7;13,7;3,3;7,5;4,5;7,7;5,1;7,3;;;22114,0;241;3;11;183;0;2427258,0;6,5;1;False;False;True;False;False
43SHRmOy290;Verzicht auf Kanzlerkandidatur - Baerbock will sich der Diplomatie widmen, erklärt sie bei CNN | ntv;11.07.2024 13:52;89;68207;47,09;65,0;5;400;633;355;1574,0;2,4;11,5;4,1;23,4;3,2;15,7;2,6;8,9;4,1;9,2;5,8;8,9;;;30257,0;586;0;0;633;0;5548107,0;6,5;2;False;False;True;False;False
wChad-vpoto;Diese Handy-Regeln sollten Eltern kennen | ntv Service;25.10.2024 20:00;220;2187;42,19;0,0;0;31;4;39;11,0;;;1,8;12,3;7,3;19,7;6,0;12,9;4,5;15,7;3,6;16,2;;;91,0;3;0;0;4;0;29345,0;6,5;2;False;False;False;True;False
c_IyBbO8-CE;"""""""Der Haushalt ist die Abrissbirne der Ampel"""" - CSU-Landesgruppenchef Dobrindt im Frühstart | ntv""";03.07.2024 11:03;432;21894;42,45;4,0;0;156;23;29;71,0;;;;1,9;0,5;3,4;3,1;6,5;10,0;17,7;27,5;29,4;;;339,0;30;0;0;23;0;158462,0;6,5;2;False;False;True;False;False
iuMaa6xgiPo;"""Größte Protestwelle seit Kriegsbeginn erfasst Israel: Netanjahu will """"nicht nachgeben"""" | ntv""";02.09.2024 16:22;88;4956;64,77;7,0;0;57;12;25;60,0;0,5;4,5;2,9;15,8;3,8;19,5;4,6;13,9;4,9;12,4;6,3;10,9;;;466,0;79;0;0;12;0;88859,0;8,5;2;False;True;False;False;False
DJJ1NlEQP9E;Polizei unterbindet Hippie-Ritualfeuer im Harz: Camper umtanzen Beamte | ntv;21.08.2024 16:28;126;14108;64,25;3,0;1;120;31;115;94,0;0,7;2,6;1,5;8,2;3,0;13,1;3,8;13,5;7,5;16,8;10,7;18,7;;;1138,0;53;0;0;31;0;169340,0;8,5;2;False;False;False;True;False
ZKv6pDq8lSc;"""""""Putin macht jeden zur Kriegspartei, wie es ihm passt"""" - Augstein fährt Blome zum Kalten Krieg | ntv""";12.07.2024 11:43;226;18068;40,36;10,0;2;151;159;67;159,0;0,2;2,0;0,6;6,0;1,1;12,2;2,5;13,3;4,8;20,4;10,3;26,7;;;1000,0;64;0;0;159;0;276622,0;6,5;2;False;True;False;False;False
_DOuJ-as78M;Mpox: Entstellende Hautkrankheit breitet sich aus - Neue Virus-Variante aggressiver | ntv;05.08.2024 10:47;176;11472;46,02;9,0;2;49;12;71;46,0;;5,4;3,3;15,3;5,4;18,8;5,8;13,4;8,0;12,2;5,7;6,6;;;2455,0;25;4;0;12;0;41057,0;6,5;1;False;False;False;True;False
